1120,2017-04-16,3:53:28,27.3
1124,2017-04-16,4:53:28,27
1128,2017-04-16,5:53:28,26.8
1132,2017-04-16,6:53:28,26.7
1136,2017-04-16,7:53:28,26.7
1140,2017-04-16,8:53:28,26.7
1144,2017-04-16,9:53:28,nan
1148,2017-04-16,10:53:28,26.6
1152,2017-04-16,11:53:28,26.6
1156,2017-04-16,12:53:28,26.6
1160,2017-04-16,13:53:28,26.5
1164,2017-04-16,14:53:28,nan
1168,2017-04-17,15:53:28,26.2
1172,2017-04-17,16:53:28,25.9
1176,2017-04-17,17:53:28,25.9
1180,2017-04-17,18:53:28,nan
1184,2017-04-17,19:53:28,25.5
1188,2017-04-17,20:53:28,nan
1192,2017-04-17,21:53:28,25
1196,2017-04-17,22:53:28,24.9
1200,2017-04-17,23:53:28,24.6
1204,2017-04-17,0:53:28,24.5
1208,2017-04-17,1:53:28,24.5
1212,2017-04-17,2:53:28,24.6
1216,2017-04-17,3:53:28,24.6
1220,2017-04-17,4:53:28,24.8
1224,2017-04-17,5:53:28,24.8
1228,2017-04-17,6:53:28,24.9
1232,2017-04-17,7:53:28,24.9
1236,2017-04-17,8:53:28,25.8
1240,2017-04-17,9:53:28,nan
1244,2017-04-17,10:53:28,26
1248,2017-04-17,11:53:28,nan
1252,2017-04-17,12:53:28,nan
1256,2017-04-17,13:53:28,26
1260,2017-04-17,14:53:28,26.1
1264,2017-04-17,15:53:28,26.1
1268,2017-04-17,16:53:28,26.2
1272,2017-04-17,17:53:28,26.2
1276,2017-04-17,18:53:28,26.2
1280,2017-04-17,19:53:28,26.4
1284,2017-04-17,20:53:28,26.4
1288,2017-04-17,21:53:28,26.4
1292,2017-04-17,22:53:28,26.4
1296,2017-04-17,23:53:28,26.4
1300,2017-04-17,1:18:00,26.5
1304,2017-04-17,1:23:18,26.5
1308,2017-04-17,1:28:35,nan
1312,2017-04-17,7:00:30,26.9
1316,2017-04-17,7:11:17,nan
1320,2017-04-17,7:22:04,26.9
1324,2017-04-17,8:34:58,26.8
1328,2017-04-17,8:45:33,26.8
1332,2017-04-17,9:26:40,26.8
1336,2017-04-17,10:12:22,26.7
1340,2017-04-17,10:47:57,26.6
1344,2017-04-18,12:20:21,26.3
1348,2017-04-18,12:51:17,26.1
1352,2017-04-18,8:14:19,24.7
1356,2017-04-18,8:29:54,24.8
1360,2017-04-18,8:55:17,24.9
1364,2017-04-18,9:00:40,24.9
1368,2017-04-18,9:06:02,24.9
1372,2017-04-18,9:11:27,25
1376,2017-04-18,9:16:49,24.9
1380,2017-04-18,9:22:11,25
1384,2017-04-18,9:27:34,25
1388,2017-04-18,9:32:57,25
1392,2017-04-18,9:38:19,25
1396,2017-04-18,9:43:42,25
1400,2017-04-18,9:49:07,25
1404,2017-04-18,9:54:32,25.1
1408,2017-04-18,9:59:56,25.1
1412,2017-04-18,10:05:20,nan
1416,2017-04-18,10:10:46,25.2
1420,2017-04-18,10:16:11,nan
1424,2017-04-18,10:21:37,nan
1428,2017-04-18,10:27:01,25.1
1432,2017-04-18,10:32:25,25.1
1436,2017-04-18,10:37:48,25.2
1440,2017-04-18,11:01:07,25.3
1444,2017-04-18,11:06:31,26.1
1448,2017-04-18,11:11:57,25.1
1452,2017-04-18,11:17:20,25
1456,2017-04-18,11:22:41,nan
1460,2017-04-18,11:28:02,25.1
1464,2017-04-18,11:33:23,25.1
1468,2017-04-18,11:38:45,25.2
1472,2017-04-18,11:44:10,25.3
1476,2017-04-18,11:49:33,25.3
1480,2017-04-18,11:54:57,nan
1484,2017-04-18,12:00:19,25.5
1488,2017-04-18,12:05:41,25.5
1492,2017-04-18,12:11:01,25.6
1496,2017-04-18,12:16:22,25.6
1500,2017-04-18,12:21:43,25.6
1504,2017-04-18,12:27:03,25.5
1508,2017-04-18,12:32:25,25.7
1512,2017-04-18,12:37:46,25.8
1516,2017-04-18,12:43:06,25.8
1520,2017-04-18,12:48:26,25.9
1524,2017-04-18,12:53:48,25.9
1528,2017-04-18,12:59:08,26
1532,2017-04-18,1:04:28,26
1536,2017-04-18,1:09:51,26.1
1540,2017-04-18,1:15:12,nan
1544,2017-04-18,1:20:33,26.1
1548,2017-04-18,1:25:55,26.2
1552,2017-04-18,1:31:17,nan
1556,2017-04-18,1:36:39,nan
1560,2017-04-18,1:42:01,26.3
1564,2017-04-18,1:47:22,26.3
1568,2017-04-18,1:52:45,26.3
1572,2017-04-18,1:58:05,26.4
1576,2017-04-18,2:03:29,26.4
1580,2017-04-18,2:08:50,26.4
1584,2017-04-18,2:14:11,26.5
1588,2017-04-18,2:19:33,26.5
1592,2017-04-18,2:24:54,26.5
1596,2017-04-18,2:30:16,26.5
1600,2017-04-18,2:35:43,26.6
1604,2017-04-18,2:41:05,26.6
1608,2017-04-18,2:46:28,26.6
1612,2017-04-18,2:51:51,26.6
1616,2017-04-18,2:57:14,nan
1620,2017-04-18,3:02:38,26.7
1624,2017-04-18,3:08:03,26.7
1628,2017-04-18,3:13:27,26.8
1632,2017-04-18,3:18:50,26.8
1636,2017-04-18,3:24:13,nan
1640,2017-04-18,3:29:37,26.8
1644,2017-04-18,3:34:59,nan
1648,2017-04-18,3:40:20,nan
1652,2017-04-18,3:45:42,26.7
1656,2017-04-18,3:49:46,26.6
1660,2017-04-18,3:55:07,26.6
1664,2017-04-18,4:00:29,26.7
1668,2017-04-18,4:05:53,26.7
1672,2017-04-18,4:11:17,26.7
1676,2017-04-18,4:16:42,26.7
1680,2017-04-18,4:22:09,26.6
1684,2017-04-18,4:27:32,26.6
1688,2017-04-18,4:32:53,26.6
1692,2017-04-18,4:38:15,26.6
1696,2017-04-18,4:43:39,nan
1700,2017-04-18,4:49:05,26.6
1704,2017-04-18,4:54:31,26.6
1708,2017-04-18,5:00:18,26.6
1712,2017-04-18,5:05:42,26.7
1716,2017-04-18,5:11:27,26.7
1720,2017-04-18,5:26:57,nan
1724,2017-04-18,6:14:21,26.6
1728,2017-04-18,6:35:28,26.6
1732,2017-04-18,6:45:57,26.5
1736,2017-04-18,7:02:10,nan
1740,2017-04-18,7:48:07,26.5
1744,2017-04-18,7:53:26,26.5
1748,2017-04-18,8:04:32,26.4
1752,2017-04-18,8:14:53,26.4
1756,2017-04-18,8:20:13,26.4
1760,2017-04-18,8:36:10,26.4
1764,2017-04-18,8:41:30,26.4
1768,2017-04-18,8:46:52,26.4
1772,2017-04-18,9:07:25,nan
1776,2017-04-18,9:18:11,26.4
1780,2017-04-18,9:23:30,26.4
1784,2017-04-18,9:33:49,26.3
1788,2017-04-18,9:39:09,26.3
1792,2017-04-18,9:44:29,nan
1796,2017-04-18,9:49:55,26.3
1800,2017-04-18,9:55:15,nan
1804,2017-04-18,10:00:35,26.3
1808,2017-04-18,10:05:54,26.2
1812,2017-04-18,10:11:15,26.3
1816,2017-04-18,10:16:33,26.3
1820,2017-04-18,10:21:53,nan
1824,2017-04-18,10:27:13,26.3
1828,2017-04-18,10:32:36,26.2
1832,2017-04-18,10:38:00,26.2
1836,2017-04-18,10:43:19,26.2
1840,2017-04-18,11:28:47,nan
1844,2017-04-18,11:39:18,26.1
1848,2017-04-19,12:00:03,26.1
1852,2017-04-19,1:06:09,25.9
1856,2017-04-19,1:11:44,25.9
1860,2017-04-19,1:17:15,25.9
1864,2017-04-19,2:03:21,25.8
1868,2017-04-19,2:39:25,25.7
1872,2017-04-19,2:44:48,25.6
